0.40000000   -0.08403361   -3.79358992 
0.40000000   -0.05042017   -3.82967040 
0.40000000   -0.01680672   -3.86506366 
0.40000000   0.01680672   -3.89976969 
0.40000000   0.05042017   -3.93378849 
0.40000000   0.08403361   -3.96712006 
0.40000000   0.11764706   -3.99976441 
0.40000000   0.15126050   -4.03172154 
0.40000000   0.18487395   -4.06299144 
0.40000000   0.21848739   -4.09357411 
0.40000000   0.25210084   -4.12346956 
0.40000000   0.28571429   -4.15267778 
0.40000000   0.31932773   -4.18119878 
0.40000000   0.35294118   -4.20903255 
0.40000000   0.38655462   -4.23617909 
0.40000000   0.42016807   -4.26263841 
0.40000000   0.45378151   -4.28841050 
0.40000000   0.48739496   -4.31349537 
0.40000000   0.52100840   -4.33789301 
0.40000000   0.55462185   -4.36160342 
0.40000000   0.58823529   -4.38462661 
0.40000000   0.62184874   -4.40696258 
0.40000000   0.65546218   -4.42861131 
0.40000000   0.68907563   -4.44957283 
0.40000000   0.72268908   -4.46984711 
0.40000000   0.75630252   -4.48943417 
0.40000000   0.78991597   -4.50833401 
0.40000000   0.82352941   -4.52654661 
0.40000000   0.85714286   -4.54407200 
0.40000000   0.89075630   -4.56091015 
0.40000000   0.92436975   -4.57706109 
0.40000000   0.95798319   -4.59252479 
0.40000000   0.99159664   -4.60730127 
0.40000000   1.02521008   -4.62139052 
0.40000000   1.05882353   -4.63479255 
0.40000000   1.09243697   -4.64750735 
0.40000000   1.12605042   -4.65953493 
0.40000000   1.15966387   -4.67087528 
0.40000000   1.19327731   -4.68152841 
0.40000000   1.22689076   -4.69149430 
0.40000000   1.26050420   -4.70077298 
0.40000000   1.29411765   -4.70936442 
0.40000000   1.32773109   -4.71726865 
0.40000000   1.36134454   -4.72448564 
0.40000000   1.39495798   -4.73101541 
0.40000000   1.42857143   -4.73685796 
0.40000000   1.46218487   -4.74201327 
0.40000000   1.49579832   -4.74648137 
0.40000000   1.52941176   -4.75026223 
0.40000000   1.56302521   -4.75335587 
0.40000000   1.59663866   -4.75576229 
0.40000000   1.63025210   -4.75748148 
0.40000000   1.66386555   -4.75851344 
0.40000000   1.69747899   -4.75885818 
0.40000000   1.73109244   -4.75851569 
0.40000000   1.76470588   -4.75748598 
0.40000000   1.79831933   -4.75576904 
0.40000000   1.83193277   -4.75336487 
0.40000000   1.86554622   -4.75027348 
0.40000000   1.89915966   -4.74649486 
0.40000000   1.93277311   -4.74202902 
0.40000000   1.96638655   -4.73687595 
0.40000000   2.00000000   -4.73103566 

0.42521008   -2.00000000   -1.02030502 
0.42521008   -1.96638655   -1.09496258 
0.42521008   -1.93277311   -1.16893291 
0.42521008   -1.89915966   -1.24221602 
0.42521008   -1.86554622   -1.31481190 
0.42521008   -1.83193277   -1.38672055 
0.42521008   -1.79831933   -1.45794198 
0.42521008   -1.76470588   -1.52847618 
0.42521008   -1.73109244   -1.59832316 
0.42521008   -1.69747899   -1.66748291 
0.42521008   -1.66386555   -1.73595543 
0.42521008   -1.63025210   -1.80374073 
0.42521008   -1.59663866   -1.87083880 
0.42521008   -1.56302521   -1.93724965 
0.42521008   -1.52941176   -2.00297327 
0.42521008   -1.49579832   -2.06800967 
0.42521008   -1.46218487   -2.13235884 
0.42521008   -1.42857143   -2.19602078 
0.42521008   -1.39495798   -2.25899550 
0.42521008   -1.36134454   -2.32128299 
0.42521008   -1.32773109   -2.38288326 
0.42521008   -1.29411765   -2.44379630 
0.42521008   -1.26050420   -2.50402211 
0.42521008   -1.22689076   -2.56356070 
0.42521008   -1.19327731   -2.62241206 
0.42521008   -1.15966387   -2.68057620 
0.42521008   -1.12605042   -2.73805311 
0.42521008   -1.09243697   -2.79484280 
0.42521008   -1.05882353   -2.85094526 
0.42521008   -1.02521008   -2.90636049 
0.42521008   -0.99159664   -2.96108850 
0.42521008   -0.95798319   -3.01512928 
0.42521008   -0.92436975   -3.06848284 
0.42521008   -0.89075630   -3.12114917 
0.42521008   -0.85714286   -3.17312828 
0.42521008   -0.82352941   -3.22442015 
0.42521008   -0.78991597   -3.27502481 
0.42521008   -0.75630252   -3.32494224 
0.42521008   -0.72268908   -3.37417244 
0.42521008   -0.68907563   -3.42271541 
0.42521008   -0.65546218   -3.47057116 
0.42521008   -0.62184874   -3.51773969 
0.42521008   -0.58823529   -3.56422099 
0.42521008   -0.55462185   -3.61001506 
0.42521008   -0.52100840   -3.65512191 
0.42521008   -0.48739496   -3.69954153 
0.42521008   -0.45378151   -3.74327392 
0.42521008   -0.42016807   -3.78631909 
0.42521008   -0.38655462   -3.82867704 
0.42521008   -0.35294118   -3.87034775 
0.42521008   -0.31932773   -3.91133125 
0.42521008   -0.28571429   -3.95162751 
0.42521008   -0.25210084   -3.99123655 
0.42521008   -0.21848739   -4.03015837 
0.42521008   -0.18487395   -4.06839296 
0.42521008   -0.15126050   -4.10594032 
0.42521008   -0.11764706   -4.14280046 
0.42521008   -0.08403361   -4.17897337 
0.42521008   -0.05042017   -4.21445905 
0.42521008   -0.01680672   -4.24925751 
0.42521008   0.01680672   -4.28336875 
0.42521008   0.05042017   -4.31679276 
0.42521008   0.08403361   -4.34952954 
0.42521008   0.11764706   -4.38157910 
0.42521008   0.15126050   -4.41294143 
0.42521008   0.18487395   -4.44361653 
0.42521008   0.21848739   -4.47360441 
0.42521008   0.25210084   -4.50290506 
0.42521008   0.28571429   -4.53151849 
0.42521008   0.31932773   -4.55944469 
0.42521008   0.35294118   -4.58668367 
0.42521008   0.38655462   -4.61323542 
0.42521008   0.42016807   -4.63909994 
0.42521008   0.45378151   -4.66427724 
0.42521008   0.48739496   -4.68876732 
0.42521008   0.52100840   -4.71257016 
0.42521008   0.55462185   -4.73568578 
0.42521008   0.58823529   -4.75811418 
0.42521008   0.62184874   -4.77985535 
0.42521008   0.65546218   -4.80090929 
0.42521008   0.68907563   -4.82127601 
0.42521008   0.72268908   -4.84095550 
0.42521008   0.75630252   -4.85994777 
0.42521008   0.78991597   -4.87825281 
0.42521008   0.82352941   -4.89587062 
0.42521008   0.85714286   -4.91280121 
0.42521008   0.89075630   -4.92904458 
0.42521008   0.92436975   -4.94460071 
0.42521008   0.95798319   -4.95946962 
0.42521008   0.99159664   -4.97365131 
0.42521008   1.02521008   -4.98714577 
0.42521008   1.05882353   -4.99995300 
0.42521008   1.09243697   -5.01207301 
0.42521008   1.12605042   -5.02350579 
0.42521008   1.15966387   -5.03425135 
0.42521008   1.19327731   -5.04430968 
0.42521008   1.22689076   -5.05368079 
0.42521008   1.26050420   -5.06236467 
0.42521008   1.29411765   -5.07036132 
0.42521008   1.32773109   -5.07767075 
0.42521008   1.36134454   -5.08429295 
0.42521008   1.39495798   -5.09022792 
0.42521008   1.42857143   -5.09547567 
0.42521008   1.46218487   -5.10003620 
0.42521008   1.49579832   -5.10390950 
0.42521008   1.52941176   -5.10709557 
0.42521008   1.56302521   -5.10959442 
0.42521008   1.59663866   -5.11140604 
0.42521008   1.63025210   -5.11253043 
0.42521008   1.66386555   -5.11296760 
0.42521008   1.69747899   -5.11271755 
0.42521008   1.73109244   -5.11178026 
0.42521008   1.76470588   -5.11015576 
0.42521008   1.79831933   -5.10784402 
0.42521008   1.83193277   -5.10484506 
0.42521008   1.86554622   -5.10115888 
0.42521008   1.89915966   -5.09678546 
0.42521008   1.93277311   -5.09172483 
0.42521008   1.96638655   -5.08597697 
0.42521008   2.00000000   -5.07954188 

0.45042017   -2.00000000   -1.36782593 
0.45042017   -1.96638655   -1.44188869 
0.45042017   -1.93277311   -1.51526423 
0.45042017   -1.89915966   -1.58795254 
0.45042017   -1.86554622   -1.65995362 
0.45042017   -1.83193277   -1.73126748 
0.45042017   -1.79831933   -1.80189412 
0.45042017   -1.76470588   -1.87183353 
0.45042017   -1.73109244   -1.94108571 
0.45042017   -1.69747899   -2.00965066 
0.45042017   -1.66386555   -2.07752839 
0.45042017   -1.63025210   -2.14471890 
0.45042017   -1.59663866   -2.21122218 
0.45042017   -1.56302521   -2.27703823 
0.45042017   -1.52941176   -2.34216706 
0.45042017   -1.49579832   -2.40660866 
0.45042017   -1.46218487   -2.47036304 
0.45042017   -1.42857143   -2.53343019 
0.45042017   -1.39495798   -2.59581011 
0.45042017   -1.36134454   -2.65750281 
0.45042017   -1.32773109   -2.71850828 
0.45042017   -1.29411765   -2.77882653 
0.45042017   -1.26050420   -2.83845755 
0.45042017   -1.22689076   -2.89740134 
0.45042017   -1.19327731   -2.95565791 
0.45042017   -1.15966387   -3.01322726 
0.45042017   -1.12605042   -3.07010937 
0.45042017   -1.09243697   -3.12630427 
0.45042017   -1.05882353   -3.18181193 
0.45042017   -1.02521008   -3.23663237 
0.45042017   -0.99159664   -3.29076559 
0.45042017   -0.95798319   -3.34421157 
0.45042017   -0.92436975   -3.39697034 
0.45042017   -0.89075630   -3.44904187 
0.45042017   -0.85714286   -3.50042619 
0.45042017   -0.82352941   -3.55112327 
0.45042017   -0.78991597   -3.60113313 
0.45042017   -0.75630252   -3.65045576 
0.45042017   -0.72268908   -3.69909117 
0.45042017   -0.68907563   -3.74703935 
0.45042017   -0.65546218   -3.79430031 
0.45042017   -0.62184874   -3.84087404 
0.45042017   -0.58823529   -3.88676055 
0.45042017   -0.55462185   -3.93195982 
0.45042017   -0.52100840   -3.97647188 
0.45042017   -0.48739496   -4.02029670 
0.45042017   -0.45378151   -4.06343431 
0.45042017   -0.42016807   -4.10588468 
0.45042017   -0.38655462   -4.14764783 
0.45042017   -0.35294118   -4.18872376 
0.45042017   -0.31932773   -4.22911245 
0.45042017   -0.28571429   -4.26881393 
0.45042017   -0.25210084   -4.30782817 
0.45042017   -0.21848739   -4.34615519 
0.45042017   -0.18487395   -4.38379499 
0.45042017   -0.15126050   -4.42074756 
0.45042017   -0.11764706   -4.45701290 
0.45042017   -0.08403361   -4.49259102 
0.45042017   -0.05042017   -4.52748191 
0.45042017   -0.01680672   -4.56168558 
0.45042017   0.01680672   -4.59520202 
0.45042017   0.05042017   -4.62803123 
0.45042017   0.08403361   -4.66017322 
0.45042017   0.11764706   -4.69162798 
0.45042017   0.15126050   -4.72239552 
0.45042017   0.18487395   -4.75247583 
0.45042017   0.21848739   -4.78186891 
0.45042017   0.25210084   -4.81057477 
0.45042017   0.28571429   -4.83859341 
0.45042017   0.31932773   -4.86592482 
0.45042017   0.35294118   -4.89256900 
0.45042017   0.38655462   -4.91852595 
0.45042017   0.42016807   -4.94379568 
0.45042017   0.45378151   -4.96837819 
0.45042017   0.48739496   -4.99227347 
0.45042017   0.52100840   -5.01548152 
0.45042017   0.55462185   -5.03800235 
0.45042017   0.58823529   -5.05983595 
0.45042017   0.62184874   -5.08098233 
0.45042017   0.65546218   -5.10144147 
0.45042017   0.68907563   -5.12121340 
0.45042017   0.72268908   -5.14029810 
0.45042017   0.75630252   -5.15869557 
0.45042017   0.78991597   -5.17640582 
0.45042017   0.82352941   -5.19342884 
0.45042017   0.85714286   -5.20976463 
0.45042017   0.89075630   -5.22541320 
0.45042017   0.92436975   -5.24037454 
0.45042017   0.95798319   -5.25464866 
0.45042017   0.99159664   -5.26823555 
0.45042017   1.02521008   -5.28113522 
0.45042017   1.05882353   -5.29334766 
0.45042017   1.09243697   -5.30487287 
0.45042017   1.12605042   -5.31571086 
0.45042017   1.15966387   -5.32586162 
0.45042017   1.19327731   -5.33532516 
0.45042017   1.22689076   -5.34410147 
0.45042017   1.26050420   -5.35219056 
0.45042017   1.29411765   -5.35959242 
0.45042017   1.32773109   -5.36630705 
0.45042017   1.36134454   -5.37233446 
0.45042017   1.39495798   -5.37767464 
0.45042017   1.42857143   -5.38232760 
0.45042017   1.46218487   -5.38629333 
0.45042017   1.49579832   -5.38957183 
0.45042017   1.52941176   -5.39216311 
0.45042017   1.56302521   -5.39406716 
0.45042017   1.59663866   -5.39528399 
0.45042017   1.63025210   -5.39581359 
0.45042017   1.66386555   -5.39565597 
0.45042017   1.69747899   -5.39481112 
0.45042017   1.73109244   -5.39327904 
0.45042017   1.76470588   -5.39105974 
0.45042017   1.79831933   -5.38815321 
0.45042017   1.83193277   -5.38455946 
0.45042017   1.86554622   -5.38027848 
0.45042017   1.89915966   -5.37531027 
0.45042017   1.93277311   -5.36965484 
0.45042017   1.96638655   -5.36331218 
0.45042017   2.00000000   -5.35628230 

0.47563025   -2.00000000   -1.65204905 
0.47563025   -1.96638655   -1.72551702 
0.47563025   -1.93277311   -1.79829776 
0.47563025   -1.89915966   -1.87039128 
0.47563025   -1.86554622   -1.94179757 
0.47563025   -1.83193277   -2.01251664 
0.47563025   -1.79831933   -2.08254848 
0.47563025   -1.76470588   -2.15189309 
0.47563025   -1.73109244   -2.22055048 
0.47563025   -1.69747899   -2.28852064 
0.47563025   -1.66386555   -2.35580358 
0.47563025   -1.63025210   -2.42239929 
0.47563025   -1.59663866   -2.48830778 
0.47563025   -1.56302521   -2.55352903 
0.47563025   -1.52941176   -2.61806307 
0.47563025   -1.49579832   -2.68190988 
0.47563025   -1.46218487   -2.74506946 
0.47563025   -1.42857143   -2.80754181 
0.47563025   -1.39495798   -2.86932694 
0.47563025   -1.36134454   -2.93042485 
0.47563025   -1.32773109   -2.99083553 
0.47563025   -1.29411765   -3.05055898 
0.47563025   -1.26050420   -3.10959521 
0.47563025   -1.22689076   -3.16794421 
0.47563025   -1.19327731   -3.22560598 
0.47563025   -1.15966387   -3.28258053 
0.47563025   -1.12605042   -3.33886786 
0.47563025   -1.09243697   -3.39446795 
0.47563025   -1.05882353   -3.44938083 
0.47563025   -1.02521008   -3.50360647 
0.47563025   -0.99159664   -3.55714489 
0.47563025   -0.95798319   -3.60999609 
0.47563025   -0.92436975   -3.66216006 
0.47563025   -0.89075630   -3.71363680 
0.47563025   -0.85714286   -3.76442632 
0.47563025   -0.82352941   -3.81452861 
0.47563025   -0.78991597   -3.86394367 
0.47563025   -0.75630252   -3.91267151 
0.47563025   -0.72268908   -3.96071213 
0.47563025   -0.68907563   -4.00806551 
0.47563025   -0.65546218   -4.05473168 
0.47563025   -0.62184874   -4.10071061 
0.47563025   -0.58823529   -4.14600232 
0.47563025   -0.55462185   -4.19060681 
0.47563025   -0.52100840   -4.23452407 
0.47563025   -0.48739496   -4.27775410 
0.47563025   -0.45378151   -4.32029691 
0.47563025   -0.42016807   -4.36215249 
0.47563025   -0.38655462   -4.40332085 
0.47563025   -0.35294118   -4.44380198 
0.47563025   -0.31932773   -4.48359588 
0.47563025   -0.28571429   -4.52270256 
0.47563025   -0.25210084   -4.56112201 
0.47563025   -0.21848739   -4.59885424 
0.47563025   -0.18487395   -4.63589924 
0.47563025   -0.15126050   -4.67225702 
0.47563025   -0.11764706   -4.70792756 
0.47563025   -0.08403361   -4.74291089 
0.47563025   -0.05042017   -4.77720699 
0.47563025   -0.01680672   -4.81081586 
0.47563025   0.01680672   -4.84373750 
0.47563025   0.05042017   -4.87597192 
0.47563025   0.08403361   -4.90751912 
0.47563025   0.11764706   -4.93837909 
0.47563025   0.15126050   -4.96855183 
0.47563025   0.18487395   -4.99803735 
0.47563025   0.21848739   -5.02683564 
0.47563025   0.25210084   -5.05494670 
0.47563025   0.28571429   -5.08237054 
0.47563025   0.31932773   -5.10910716 
0.47563025   0.35294118   -5.13515655 
0.47563025   0.38655462   -5.16051871 
0.47563025   0.42016807   -5.18519365 
0.47563025   0.45378151   -5.20918136 
0.47563025   0.48739496   -5.23248184 
0.47563025   0.52100840   -5.25509510 
0.47563025   0.55462185   -5.27702113 
0.47563025   0.58823529   -5.29825994 
0.47563025   0.62184874   -5.31881152 
0.47563025   0.65546218   -5.33867588 
0.47563025   0.68907563   -5.35785301 
0.47563025   0.72268908   -5.37634291 
0.47563025   0.75630252   -5.39414559 
0.47563025   0.78991597   -5.41126104 
0.47563025   0.82352941   -5.42768927 
0.47563025   0.85714286   -5.44343027 
0.47563025   0.89075630   -5.45848405 
0.47563025   0.92436975   -5.47285060 
0.47563025   0.95798319   -5.48652992 
0.47563025   0.99159664   -5.49952202 
0.47563025   1.02521008   -5.51182689 
0.47563025   1.05882353   -5.52344453 
0.47563025   1.09243697   -5.53437496 
0.47563025   1.12605042   -5.54461815 
0.47563025   1.15966387   -5.55417412 
0.47563025   1.19327731   -5.56304286 
0.47563025   1.22689076   -5.57122438 
0.47563025   1.26050420   -5.57871867 
0.47563025   1.29411765   -5.58552573 
0.47563025   1.32773109   -5.59164557 
0.47563025   1.36134454   -5.59707819 
0.47563025   1.39495798   -5.60182358 
0.47563025   1.42857143   -5.60588174 
0.47563025   1.46218487   -5.60925267 
0.47563025   1.49579832   -5.61193639 
0.47563025   1.52941176   -5.61393287 
0.47563025   1.56302521   -5.61524213 
0.47563025   1.59663866   -5.61586416 
0.47563025   1.63025210   -5.61579897 
0.47563025   1.66386555   -5.61504655 
0.47563025   1.69747899   -5.61360691 
0.47563025   1.73109244   -5.61148004 
0.47563025   1.76470588   -5.60866594 
0.47563025   1.79831933   -5.60516462 
0.47563025   1.83193277   -5.60097607 
0.47563025   1.86554622   -5.59610030 
0.47563025   1.89915966   -5.59053730 
0.47563025   1.93277311   -5.58428707 
0.47563025   1.96638655   -5.57734962 
0.47563025   2.00000000   -5.56972495 

0.50084034   -2.00000000   -1.88056532 
0.50084034   -1.96638655   -1.95343849 
0.50084034   -1.93277311   -2.02562444 
0.50084034   -1.89915966   -2.09712317 
0.50084034   -1.86554622   -2.16793466 
0.50084034   -1.83193277   -2.23805894 
0.50084034   -1.79831933   -2.30749598 
0.50084034   -1.76470588   -2.37624580 
0.50084034   -1.73109244   -2.44430840 
0.50084034   -1.69747899   -2.51168376 
0.50084034   -1.66386555   -2.57837191 
0.50084034   -1.63025210   -2.64437282 
0.50084034   -1.59663866   -2.70968651 
0.50084034   -1.56302521   -2.77431298 
0.50084034   -1.52941176   -2.83825222 
0.50084034   -1.49579832   -2.90150423 
0.50084034   -1.46218487   -2.96406902 
0.50084034   -1.42857143   -3.02594658 
0.50084034   -1.39495798   -3.08713692 
0.50084034   -1.36134454   -3.14764003 
0.50084034   -1.32773109   -3.20745591 
0.50084034   -1.29411765   -3.26658457 
0.50084034   -1.26050420   -3.32502601 
0.50084034   -1.22689076   -3.38278021 
0.50084034   -1.19327731   -3.43984719 
0.50084034   -1.15966387   -3.49622695 
0.50084034   -1.12605042   -3.55191948 
0.50084034   -1.09243697   -3.60692478 
0.50084034   -1.05882353   -3.66124286 
0.50084034   -1.02521008   -3.71487371 
0.50084034   -0.99159664   -3.76781734 
0.50084034   -0.95798319   -3.82007374 
0.50084034   -0.92436975   -3.87164292 
0.50084034   -0.89075630   -3.92252487 
0.50084034   -0.85714286   -3.97271959 
0.50084034   -0.82352941   -4.02222709 
0.50084034   -0.78991597   -4.07104736 
0.50084034   -0.75630252   -4.11918040 
0.50084034   -0.72268908   -4.16662622 
0.50084034   -0.68907563   -4.21338482 
0.50084034   -0.65546218   -4.25945619 
0.50084034   -0.62184874   -4.30484033 
0.50084034   -0.58823529   -4.34953725 
0.50084034   -0.55462185   -4.39354694 
0.50084034   -0.52100840   -4.43686940 
0.50084034   -0.48739496   -4.47950464 
0.50084034   -0.45378151   -4.52145265 
0.50084034   -0.42016807   -4.56271344 
0.50084034   -0.38655462   -4.60328700 
0.50084034   -0.35294118   -4.64317334 
0.50084034   -0.31932773   -4.68237245 
0.50084034   -0.28571429   -4.72088434 
0.50084034   -0.25210084   -4.75870899 
0.50084034   -0.21848739   -4.79584643 
0.50084034   -0.18487395   -4.83229663 
0.50084034   -0.15126050   -4.86805962 
0.50084034   -0.11764706   -4.90313537 
0.50084034   -0.08403361   -4.93752390 
0.50084034   -0.05042017   -4.97122520 
0.50084034   -0.01680672   -5.00423928 
0.50084034   0.01680672   -5.03656613 
0.50084034   0.05042017   -5.06820576 
0.50084034   0.08403361   -5.09915816 
0.50084034   0.11764706   -5.12942334 
0.50084034   0.15126050   -5.15900129 
0.50084034   0.18487395   -5.18789201 
0.50084034   0.21848739   -5.21609551 
0.50084034   0.25210084   -5.24361178 
0.50084034   0.28571429   -5.27044082 
0.50084034   0.31932773   -5.29658264 
0.50084034   0.35294118   -5.32203724 
0.50084034   0.38655462   -5.34680461 
0.50084034   0.42016807   -5.37088475 
0.50084034   0.45378151   -5.39427767 
0.50084034   0.48739496   -5.41698336 
0.50084034   0.52100840   -5.43900182 
0.50084034   0.55462185   -5.46033306 
0.50084034   0.58823529   -5.48097707 
0.50084034   0.62184874   -5.50093386 
0.50084034   0.65546218   -5.52020342 
0.50084034   0.68907563   -5.53878576 
0.50084034   0.72268908   -5.55668087 
0.50084034   0.75630252   -5.57388875 
0.50084034   0.78991597   -5.59040941 
0.50084034   0.82352941   -5.60624285 
0.50084034   0.85714286   -5.62138905 
0.50084034   0.89075630   -5.63584803 
0.50084034   0.92436975   -5.64961979 
0.50084034   0.95798319   -5.66270432 
0.50084034   0.99159664   -5.67510162 
0.50084034   1.02521008   -5.68681170 
0.50084034   1.05882353   -5.69783455 
0.50084034   1.09243697   -5.70817018 
0.50084034   1.12605042   -5.71781858 
0.50084034   1.15966387   -5.72677975 
0.50084034   1.19327731   -5.73505370 
0.50084034   1.22689076   -5.74264043 
0.50084034   1.26050420   -5.74953992 
0.50084034   1.29411765   -5.75575220 
0.50084034   1.32773109   -5.76127724 
0.50084034   1.36134454   -5.76611506 
0.50084034   1.39495798   -5.77026566 
0.50084034   1.42857143   -5.77372902 
0.50084034   1.46218487   -5.77650517 
0.50084034   1.49579832   -5.77859408 
0.50084034   1.52941176   -5.77999577 
0.50084034   1.56302521   -5.78071024 
0.50084034   1.59663866   -5.78073748 
0.50084034   1.63025210   -5.78007749 
0.50084034   1.66386555   -5.77873028 
0.50084034   1.69747899   -5.77669584 
0.50084034   1.73109244   -5.77397418 
0.50084034   1.76470588   -5.77056529 
0.50084034   1.79831933   -5.76646917 
0.50084034   1.83193277   -5.76168583 
0.50084034   1.86554622   -5.75621526 
0.50084034   1.89915966   -5.75005747 
0.50084034   1.93277311   -5.74321245 
0.50084034   1.96638655   -5.73568021 
0.50084034   2.00000000   -5.72746074 

0.52605042   -2.00000000   -2.06017453 
0.52605042   -1.96638655   -2.13245291 
0.52605042   -1.93277311   -2.20404406 
0.52605042   -1.89915966   -2.27494799 
0.52605042   -1.86554622   -2.34516470 
0.52605042   -1.83193277   -2.41469417 
0.52605042   -1.79831933   -2.48353643 
0.52605042   -1.76470588   -2.55169145 
0.52605042   -1.73109244   -2.61915925 
0.52605042   -1.69747899   -2.68593983 
0.52605042   -1.66386555   -2.75203318 
0.52605042   -1.63025210   -2.81743930 
0.52605042   -1.59663866   -2.88215820 
0.52605042   -1.56302521   -2.94618987 
0.52605042   -1.52941176   -3.00953431 
0.52605042   -1.49579832   -3.07219153 
0.52605042   -1.46218487   -3.13416153 
0.52605042   -1.42857143   -3.19544429 
0.52605042   -1.39495798   -3.25603984 
0.52605042   -1.36134454   -3.31594815 
0.52605042   -1.32773109   -3.37516924 
0.52605042   -1.29411765   -3.43370311 
0.52605042   -1.26050420   -3.49154975 
0.52605042   -1.22689076   -3.54870916 
0.52605042   -1.19327731   -3.60518135 
0.52605042   -1.15966387   -3.66096631 
0.52605042   -1.12605042   -3.71606405 
0.52605042   -1.09243697   -3.77047456 
0.52605042   -1.05882353   -3.82419784 
0.52605042   -1.02521008   -3.87723390 
0.52605042   -0.99159664   -3.92958273 
0.52605042   -0.95798319   -3.98124434 
0.52605042   -0.92436975   -4.03221872 
0.52605042   -0.89075630   -4.08250587 
0.52605042   -0.85714286   -4.13210580 
0.52605042   -0.82352941   -4.18101851 
0.52605042   -0.78991597   -4.22924398 
0.52605042   -0.75630252   -4.27678224 
0.52605042   -0.72268908   -4.32363326 
0.52605042   -0.68907563   -4.36979706 
0.52605042   -0.65546218   -4.41527364 
0.52605042   -0.62184874   -4.46006299 
0.52605042   -0.58823529   -4.50416511 
0.52605042   -0.55462185   -4.54758001 
0.52605042   -0.52100840   -4.59030768 
0.52605042   -0.48739496   -4.63234812 
0.52605042   -0.45378151   -4.67370134 
0.52605042   -0.42016807   -4.71436734 
0.52605042   -0.38655462   -4.75434610 
0.52605042   -0.35294118   -4.79363765 
0.52605042   -0.31932773   -4.83224196 
0.52605042   -0.28571429   -4.87015905 
0.52605042   -0.25210084   -4.90738892 
0.52605042   -0.21848739   -4.94393156 
0.52605042   -0.18487395   -4.97978697 
0.52605042   -0.15126050   -5.01495516 
0.52605042   -0.11764706   -5.04943612 
0.52605042   -0.08403361   -5.08322986 
0.52605042   -0.05042017   -5.11633637 
0.52605042   -0.01680672   -5.14875565 
0.52605042   0.01680672   -5.18048771 
0.52605042   0.05042017   -5.21153254 
0.52605042   0.08403361   -5.24189015 
0.52605042   0.11764706   -5.27156053 
0.52605042   0.15126050   -5.30054368 
0.52605042   0.18487395   -5.32883961 
0.52605042   0.21848739   -5.35644832 
0.52605042   0.25210084   -5.38336979 
0.52605042   0.28571429   -5.40960404 
0.52605042   0.31932773   -5.43515107 
0.52605042   0.35294118   -5.46001087 
0.52605042   0.38655462   -5.48418345 
0.52605042   0.42016807   -5.50766879 
0.52605042   0.45378151   -5.53046692 
0.52605042   0.48739496   -5.55257781 
0.52605042   0.52100840   -5.57400148 
0.52605042   0.55462185   -5.59473793 
0.52605042   0.58823529   -5.61478715 
0.52605042   0.62184874   -5.63414914 
0.52605042   0.65546218   -5.65282391 
0.52605042   0.68907563   -5.67081145 
